id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
182847,Legerova Two-Bedroom Apartment,870664,Jan,,Praha 2,50.076286641431516,14.431014789596732,Entire home/apt,1788,1,54,2018-08-22,0.63,9,69
183338,Quiet City Centre 1-Bedroom Flat,850917,Mirko,,Praha 1,50.078664003286654,14.428943768676985,Entire home/apt,1243,2,94,2018-09-16,1.26,2,333
186750,Studio flat - Family/friendly flat close to center,783726,Matt,,Praha 3,50.08483616814223,14.453175721554848,Entire home/apt,1003,3,372,2018-09-13,4.95,5,93
190423,PRIMA - 10 min. from Charles Bridge,955586,RENTeGO,,Praha 5,50.08032256214269,14.40416304446761,Entire home/apt,12734,3,23,2018-07-17,0.28,20,11
191254,Colonial Ruterra 2BDR Apartment by the River,227945,Alex And Kate,,Praha 1,50.080708838279975,14.415260240263686,Entire home/apt,1657,2,220,2018-09-11,2.57,90,74
191474,Hi-Tech Flat in centre of Prague 1,333807,Marco,,Praha 1,50.09047337736113,14.429013296263768,Entire home/apt,2289,2,29,2017-05-19,0.34,12,157
191547,Luxury Flat - 2Bedrooms Apartment,333807,Marco,,Praha 1,50.09095992408359,14.429578963070917,Entire home/apt,2551,2,35,2018-09-05,0.43,12,142
191554,The Studio Flat -1 bedroom Prague 1,333807,Marco,,Praha 1,50.0915135016703,14.427531250132128,Entire home/apt,1156,2,31,2017-08-10,0.36,12,139
196168,Apartment Klamovka,954771,Salvatore,,Praha 5,50.06960594966051,14.37586538673739,Entire home/apt,1243,3,15,2018-06-18,0.19,4,256
196528,Apartment Smichov Prague + Garage free,954771,Salvatore,,Praha 5,50.06037129607534,14.398118151048646,Entire home/apt,1395,3,7,2018-08-19,0.11,4,308
199494,MODERN AND SPACIOUS APARTMENT WITH BALCONY,974253,Sarah&Matthew,,Praha 2,50.07839367788253,14.437217787222659,Entire home/apt,2464,1,384,2018-08-30,4.69,9,329
199926,Rudolfinum- 1min to Old Town Square,955586,RENTeGO,,Praha 1,50.08748827840444,14.41778841896608,Entire home/apt,12734,3,24,2017-12-15,0.29,20,135
199947,Kundera - 4 min to Wenceslas Square,955586,RENTeGO,,Praha 1,50.08055399193871,14.422458232554346,Entire home/apt,12734,3,89,2018-09-16,1.07,20,77
200092,ROXY - Cosy studio 4 min walk from Old Town Square,955586,RENTeGO,,Praha 1,50.09146455327195,14.425471280361446,Entire home/apt,12734,2,36,2018-09-16,0.43,20,26
201418,Lili - 3 min. from Charles Bridge,955586,RENTeGO,,Praha 1,50.08394599660092,14.416632315382255,Entire home/apt,12734,3,85,2018-08-27,1.02,20,331
201908,Nova - only 10min to Charles Bridge,955586,RENTeGO,,Praha 5,50.0798223691767,14.403995871255137,Entire home/apt,12734,3,14,2018-07-04,0.17,20,30
201989,Luxury flain in Central Location Theatre 12 1B,383698,Old Town,,Praha 1,50.07802233971794,14.417230518486695,Entire home/apt,1657,1,7,2016-09-26,0.09,59,198
202545,Minka - 10min from Charles Bridge,955586,RENTeGO,,Praha 5,50.079759099605276,14.403874967133534,Entire home/apt,12734,3,28,2018-07-10,0.33,20,77
202584,Loreta - 1 min. from Prague Castle,955586,RENTeGO,,Praha 1,50.08796305288295,14.395372084966304,Entire home/apt,12734,3,8,2018-04-01,0.10,20,245
207338,Lovely 2 bedroom apartment near Petrin,383698,Old Town,,Praha 5,50.07775068708478,14.40575700027558,Entire home/apt,2028,1,8,2016-01-09,0.14,59,235
207373,Stunning River View apartment - RV63,383698,Old Town,,Praha 2,50.0763100286402,14.415171095000465,Entire home/apt,4077,1,127,2018-08-15,1.64,59,196
208007,Tasteful apartment with River View - 62,383698,Old Town,,Praha 2,50.07584166792127,14.414398781409572,Entire home/apt,2420,1,48,2018-07-31,0.58,59,239
209774,Fantastic central Prague 3 Bedroom for 12- PC A21,383698,Old Town,,Praha 1,50.07966499259056,14.419596304230057,Entire home/apt,3445,1,18,2018-07-29,0.22,59,200
209824,Stylish studio in Central Location Theatre 11,383698,Old Town,,Praha 1,50.080198266621544,14.415028944093779,Entire home/apt,1330,1,22,2018-06-15,0.34,59,226
211469,Sunny rooftop terrace next to the farmer's market,1090842,Damen,,Praha 3,50.07944225305354,14.455329433400466,Entire home/apt,1047,2,158,2018-09-19,1.93,1,293
211631,Kaprova - 1min from Old Town Square,955586,RENTeGO,,Praha 1,50.08865055361025,14.417628165535753,Entire home/apt,12734,3,50,2018-08-04,0.60,20,191
211636,Fantastic flat in Central Location Theatre13 1B,383698,Old Town,,Praha 1,50.07818510294747,14.416534883724244,Entire home/apt,1788,1,7,2017-05-02,0.09,59,203
211642,MOLDAU - 10min from Old Town Square,955586,RENTeGO,,Praha 1,50.09302346765682,14.431495426330475,Entire home/apt,12734,3,27,2018-01-07,0.33,20,166
212435,National Theatre32 Central Location,383698,Old Town,,Praha 1,50.080242936342955,14.414954305825134,Entire home/apt,1657,1,21,2018-02-18,0.31,59,226
212527,National Theatre41 Central Location,383698,Old Town,,Praha 1,50.079530081220454,14.415814481825047,Entire home/apt,1919,1,0,,,59,220
212537,National Theatre42 Central Location,383698,Old Town,,Praha 1,50.07986976970517,14.416397563259238,Entire home/apt,1919,1,7,2017-12-22,0.09,59,209
212600,Synagoga - 3 min to Old Town Square,955586,RENTeGO,,Praha 1,50.089440782687596,14.418323313690358,Entire home/apt,12734,3,94,2018-07-29,1.12,20,342
212604,Smetana - 10 min to Old Town Square,955586,RENTeGO,,Praha 1,50.09170069327271,14.432726263520545,Entire home/apt,12734,3,18,2018-01-29,0.23,20,3
212611,Masaryk - 9 min to Old Town Square,955586,RENTeGO,,Praha 1,50.08839522044119,14.431964110171721,Entire home/apt,12734,3,148,2018-09-16,1.74,20,95
215551,Luxury Old Town apartment A21 - 2B with terrace,383698,Old Town,,Praha 1,50.0850466941242,14.418158165917514,Entire home/apt,2747,1,17,2018-08-28,0.25,59,216
215576,Mala - only 10min to Charles Bridge,955586,RENTeGO,,Praha 5,50.079518443778596,14.405489229211026,Entire home/apt,12734,3,28,2018-07-05,0.43,20,38
215583,Kinsky:only 10min to Charles Bridge,955586,RENTeGO,,Praha 5,50.080220024149604,14.40394876503966,Entire home/apt,12734,3,27,2018-08-02,0.33,20,75
215586,Kampa2 - spacious 3BR 10min to Charles Bridge,955586,RENTeGO,,Praha 5,50.078905197206105,14.404186484609127,Entire home/apt,12734,3,9,2018-06-26,0.14,20,83
215601,Old Town A23 be in Heart of Prague 2B,383698,Old Town,,Praha 1,50.08450097863546,14.419565997934779,Entire home/apt,2420,1,15,2018-07-09,0.19,59,232
216334,Exclusive Flat in Old Town - B51 2B,383698,Old Town,,Praha 1,50.083607765818456,14.41947030147195,Entire home/apt,2922,1,76,2018-06-17,0.94,59,223
216413,Old Town B53 be in  Heart of Prague 2B,383698,Old Town,,Praha 1,50.08455435760911,14.419172903287851,Entire home/apt,2595,1,39,2018-08-31,0.49,59,204
220050,LOVELY APARTMENT JUST FOR YOU,952134,Marie,,Praha 5,50.06957473510062,14.408109456509314,Entire home/apt,1112,1,142,2018-09-02,1.66,1,267
220569,Klimentska Two-bedroom Apartment,870664,Jan,,Praha 1,50.093179342775066,14.433645328201402,Entire home/apt,2028,1,39,2018-07-22,0.46,9,81
222299,Low-cost Legerova One-bedroom Apt 2,870664,Jan,,Praha 2,50.07519091692949,14.429161767943013,Entire home/apt,959,1,200,2018-08-31,2.36,9,62
224386,Elegant Prague Central Exclusive flat - 13 3B,383698,Old Town,,Praha 1,50.091322122514406,14.420699652958387,Entire home/apt,3947,1,103,2018-08-31,1.52,59,191
224457,Prague Praha Centre Charles Bridge,1167278,Jane And George,,Praha 1,50.08694111383846,14.408763514665926,Entire home/apt,1025,2,226,2018-08-13,2.65,2,128
226944,Cozy apartment near Prague centre,1183968,Kristyna,,Praha 8,50.128101020945344,14.462145350449173,Entire home/apt,436,1,2,2011-10-21,0.02,1,204
230657,Klimentska One-bedroom Apartment,870664,Jan,,Praha 1,50.09164710966894,14.434984467645755,Entire home/apt,1374,1,32,2018-08-12,0.38,9,82
232953,Cozy central studio with breakfast,1109528,Anton,,Praha 2,50.07612552363377,14.4287838570355,Entire home/apt,1243,1,501,2018-09-04,7.20,1,139
247267,Apartment Central Prague - Old Town,113902,Daniel+Bea,,Praha 1,50.086552160662464,14.43328169411118,Entire home/apt,1395,3,297,2018-08-25,3.54,3,275
254416,Apartment near National Theatre,870664,Jan,,Praha 1,50.08087313220869,14.42139065374921,Entire home/apt,1417,1,99,2018-09-05,1.27,9,64
254484,QUIET MIRACULOUS APARTMENT in PRG 1,1336827,Hana,,Praha 1,50.08519012255806,14.404875239256405,Entire home/apt,1417,1,221,2018-05-21,2.70,2,327
263357,Fancy place in Prague,1381526,Vesna,,Praha 2,50.077754805117536,14.44492838524637,Entire home/apt,1941,1,136,2017-09-01,1.67,3,0
278365,Cozy Modern Studio by Ruterra,227945,Alex And Kate,,Praha 3,50.08642033684678,14.44195472516201,Entire home/apt,894,3,136,2018-09-09,1.65,90,127
278524,Stanning 4 Bedrooms flat in Prague Central A31,383698,Old Town,,Praha 1,50.081273445163504,14.420254537449473,Entire home/apt,4579,1,107,2018-09-02,1.44,59,150
278550,Spacious 3 bedroom flat in Prague Central B22,383698,Old Town,,Praha 1,50.079845238578514,14.419493018951728,Entire home/apt,3750,1,42,2018-08-29,0.52,59,220
278580,Attractive central Prague 1B for 6 people - PC A42,383698,Old Town,,Praha 1,50.0807327915098,14.419359095421552,Entire home/apt,1941,1,14,2018-04-29,0.21,59,210
279773,Great Life Right Smack in Center!!!,843497,Frantisek,,Praha 1,50.08839104187786,14.419728205165677,Entire home/apt,1766,2,299,2018-09-14,3.91,4,345
287716,KS43-Luxury Serviced 90m2 in Centre,5282,Klara,,Praha 1,50.081513645596985,14.415152231226738,Entire home/apt,5953,1,16,2017-09-02,0.24,70,23
287727,R11-Cozy Serviced 53m2 in Centre,5282,Klara,,Praha 1,50.08860775572151,14.426895200929653,Entire home/apt,3162,1,9,2018-08-19,0.15,70,160
287734,R31-Huge 3bdr Penthouse 2 min. Old Town Square,5282,Klara,,Praha 1,50.08894217337587,14.427041696186295,Entire home/apt,7261,1,5,2018-08-08,0.11,70,20
287763,B11 - Spacious 1bdr in lovely Art Nouveau house,5282,Klara,,Praha 1,50.090179594971765,14.418512925321705,Entire home/apt,3838,1,6,2017-07-08,0.09,70,287
287776,B22-Luxury Serviced 115m2 | Center,5282,Klara,,Praha 1,50.091593247174444,14.41633167960915,Entire home/apt,6171,1,6,2018-08-29,0.09,70,123
291168,Sunny OLD TOWN apartment by Ruterra,227945,Alex And Kate,,Praha 1,50.089625460903136,14.426435391137625,Entire home/apt,1788,2,233,2018-08-30,2.94,90,132
293727,"Beautiful BIG, Sunny, View, Central",826315,Idan & Marta,,Praha 7,50.10005677749639,14.425778263702176,Entire home/apt,2071,5,126,2018-09-03,1.62,3,0
295440,LIBERTY 1BDR WIFI - NEAR OLD TOWN ,804140,Yaro,,Praha 3,50.08470226685827,14.453379461844339,Entire home/apt,1265,7,28,2018-01-06,0.34,2,285
300620,Apartment 15 minutes from centrum,1548689,Josef,,Praha 17,50.07016575560054,14.318011975542484,Entire home/apt,1875,2,16,2018-01-05,0.24,1,360
302265,Comfortable apartment in New Town,1556914,Eugenia,,Praha 2,50.07634188800812,14.425043059215874,Entire home/apt,2529,2,4,2017-05-30,0.06,5,356
304027,"Romantic, Family PENSION & HOSTEL",1564885,Artharmony,,Praha 2,50.075071583154475,14.423745719057543,Shared room,414,1,196,2018-09-09,2.66,4,343
318204,Family apartment in the center,1629431,Alex & Natalia,,Praha 2,50.07257229002228,14.4317807386964,Entire home/apt,959,2,90,2018-08-08,1.14,21,276
320262,Apartment near Wenceslas Square,1629431,Alex & Natalia,,Praha 2,50.07345061224075,14.431518650382314,Entire home/apt,959,2,145,2018-08-29,1.89,21,293
321289,Apartment for friends,1629431,Alex & Natalia,,Praha 3,50.08450940329226,14.450312781070016,Entire home/apt,785,2,58,2018-03-11,0.74,21,5
324586,Grand Luxury Attic Klimentska - Old Town Square,1660663,Rached,,Praha 1,50.09123789501793,14.433097728760837,Entire home/apt,5102,3,46,2018-07-22,0.62,11,341
342582,Low Cost Hybernska 2-bdr Apartment,870664,Jan,,Praha 1,50.086492320064764,14.433620255667039,Entire home/apt,1112,1,214,2018-08-31,2.72,9,51
342963,"Jane's Attic Apartment 1, easy access to centre",31121,Jana,,Praha 15,50.053225929211806,14.53234693024265,Entire home/apt,698,2,96,2018-07-12,1.23,2,330
342968,"Jane's Attic Apartment 2, easy access to centre",31121,Jana,,Praha 15,50.054259525056366,14.532152876963323,Entire home/apt,698,2,78,2018-09-15,0.99,2,311
346142,River View 42 Two Bedrooms,383698,Old Town,,Praha 2,50.077031679299175,14.415719372667047,Entire home/apt,2180,1,12,2018-08-28,0.17,59,210
354841,Lovely Vinohrady Apartment ,1796561,Olga,,Praha 3,50.07743903734131,14.452318261734256,Entire home/apt,2137,2,20,2017-10-11,0.29,3,226
363381,"62,5 sqm apartment, Nusle,Prague 2",1335023,Sona,,Praha 4,50.061855129801,14.432860412916297,Entire home/apt,1526,3,136,2018-08-26,1.73,5,308
374937,Romantic Studio Apartment in the Heart of Prague,850917,Mirko,,Praha 1,50.07883981978883,14.43079365484741,Entire home/apt,1330,2,194,2018-09-15,2.58,2,308
375081,Spacious 160 sqm Loft Apartment 3BR,315332,Lubos & Marta,,Praha 1,50.07919455105515,14.422213838015828,Entire home/apt,5320,1,161,2018-09-09,2.05,25,319
407721,"42 sqm apartment, Prague 2, Nusle",1335023,Sona,,Praha 2,50.06705988609253,14.434726616356109,Entire home/apt,981,3,141,2018-08-30,1.79,5,321
408724,Green Cimburkova Apartment Ruterra,227945,Alex And Kate,,Praha 3,50.08704672065161,14.45039557676389,Entire home/apt,894,3,104,2018-08-29,1.37,90,136
409046,Fairytale Nest by Ruterra,227945,Alex And Kate,,Praha 3,50.08469640262405,14.453698657131374,Entire home/apt,872,3,122,2018-08-31,1.56,90,127
415145,Grand Luxury Attic Josefov - Old Town Square,1660663,Rached,,Praha 1,50.09028897520735,14.42407991381671,Entire home/apt,8395,3,95,2018-09-03,1.25,11,282
416481,2 BR Antique Apartment Old Town 8pl,838198,Michael,,Praha 1,50.08181050923013,14.415908219590133,Entire home/apt,3031,3,144,2017-12-27,1.85,13,0
416578,3 bedroom - Apartment La Rotonde,838198,Michael,,Praha 1,50.08245639367328,14.41421750647263,Entire home/apt,3031,3,232,2017-12-21,2.98,13,0
435072,Cozy Apartment + Balcony + Jacuzzi,2161031,Marek,,Praha 5,50.067387438450886,14.367962768834191,Entire home/apt,1003,1,400,2018-09-19,5.19,9,274
437529,Small sunnystudio near citycentre!,2173665,Katy,,Praha 3,50.09221696129551,14.48153196845246,Entire home/apt,501,5,91,2018-07-29,1.20,3,99
448553,Prague A Bunker,2227448,Alla And Sergiy,,Praha 2,50.07151684050575,14.433099207237962,Entire home/apt,1156,1,271,2018-09-05,3.51,2,128
448629,Charming family B&B breakfast incl,1366084,Jakub,,Praha 1,50.08865420942516,14.398824293581265,Private room,1526,1,32,2018-08-28,1.07,7,151
454062,One bedroom apartment in the heart of the old town,2256064,Jana,,Praha 5,50.07929843600079,14.405239527881529,Entire home/apt,2159,14,2,2017-10-03,0.03,1,198
458931,Ruterra suite by Jewish Synagogue,227945,Alex And Kate,,Praha 1,50.084585482357845,14.431371343734662,Entire home/apt,1395,2,210,2018-08-01,2.73,90,110
465196,Exclusive flat near Old Town - PC Ex22 2B,383698,Old Town,,Praha 1,50.09103348562387,14.41894188945189,Entire home/apt,3358,1,73,2018-09-03,0.96,59,210
468446,5Family Apartment for 2-7 w/balcony,2325083,Daniel,,Praha 3,50.079750552220844,14.450963008919212,Entire home/apt,1243,3,53,2018-01-04,0.69,16,0
472906,"1 room (2 beds),Bathroom+Toilet=quiet part of Prag",2345419,Jan,,Slivenec,50.010731808797544,14.34841047136294,Private room,741,2,15,2018-05-20,0.26,1,128
474544,Modern Apartment with a Garden,2352592,Klara,,Dolní Měcholupy,50.05609716213075,14.554661324405505,Entire home/apt,545,3,58,2018-01-03,0.76,1,201
488703,Modern 32 sqm apartment Prague 10,1335023,Sona,,Praha 10,50.07200335788647,14.463480861788192,Entire home/apt,763,3,103,2018-08-28,1.36,5,319
488748,Studio near the Art Gallery,1629431,Alex & Natalia,,Praha 7,50.10516156623102,14.436678532234579,Entire home/apt,894,10,58,2015-10-09,0.76,21,0
489140,COZY APARTMENT IN CENTRAL LOCATION,2419343,Juliane,,Praha 5,50.06475619717867,14.394970388850497,Entire home/apt,1243,2,31,2018-09-02,0.40,1,134
493375,The Yak Boutique,2399088,Caroline,,Praha 8,50.09390609934702,14.45209228919266,Private room,850,3,163,2018-09-10,2.13,1,301
498646,Bookseller's Sunny Flat,2453534,Roman,,Praha 2,50.069626198547844,14.417989486552079,Entire home/apt,1526,2,264,2018-08-30,3.45,1,319
499804,Sunny Upscale flat downtown Prague,2466699,Bertrand,,Praha 2,50.07182528556673,14.440599561608595,Entire home/apt,1243,1,49,2018-09-03,0.66,1,286
500249,Flat in Prague Center (Old town),2083206,Bernard,,Praha 1,50.09097009926534,14.43260581718316,Entire home/apt,2486,3,90,2018-08-12,1.20,1,15
502647,quiet and sunny space,2480461,Barbara,,Praha 6,50.10345637651732,14.402586304723561,Private room,501,2,87,2018-09-03,1.71,1,106
509287,Cozy apartment in perfect location,2509925,Vanesa & Alex,,Praha 5,50.080277947408916,14.405832893637939,Entire home/apt,1221,2,166,2018-08-18,2.20,1,94
516322,RED modern studio by Ruterra,227945,Alex And Kate,,Praha 3,50.08658881485825,14.451005277675899,Entire home/apt,850,3,122,2018-08-31,1.60,90,121
519244,High Spec Apartment Downtown Prague,2555470,Adam & Mary,,Praha 1,50.09279661404861,14.429881477823841,Entire home/apt,2289,2,115,2018-08-31,1.51,5,339
531975,Your cozy & romantic nest in Prague,2609610,Mauro,,Praha 3,50.09142259447525,14.458905182815728,Entire home/apt,1068,1,134,2018-09-03,2.04,14,84
535968,Elite Balcony&Garage Ruterra Loft,227945,Alex And Kate,,Praha 3,50.084312082341505,14.453936501479125,Entire home/apt,1395,2,169,2018-08-05,2.25,90,98
536364,Fashion Loft 5BR (Prague Old Town),9345552,Romana,,Praha 1,50.081371798097436,14.420487575207511,Entire home/apt,5320,2,101,2018-09-05,1.89,47,206
537019,Quiet and Spacious 1BR with Air-condition and Separate Kitchen 41,5282,Klara,,Praha 1,50.0820829802756,14.415249217346885,Entire home/apt,3838,1,21,2017-04-30,0.29,70,0
539688,SMALL STUDIO in the HEART of PRAGUE,2631036,Dusan,,Praha 1,50.07836675139268,14.416563935460886,Entire home/apt,1047,4,299,2018-09-05,3.94,2,322
545934,S1 Nice flat 19 min by tram to centre,2196878,Jan,,Praha 4,50.05203599425561,14.483716748189545,Entire home/apt,763,2,300,2018-09-15,3.95,6,246
546405,nice room at the city center,2686341,Veronika,,Praha 2,50.077107892564555,14.44109270790881,Private room,611,2,341,2018-08-30,4.50,2,319
547555,Two Bedroom Apartment Agnes Old Town,2691904,Lukas,,Praha 1,50.08524114039603,14.418242294872142,Entire home/apt,12734,2,23,2018-07-19,0.32,56,309
549347,Two Bedroom Apartment Kate Old Town,2691904,Lukas,,Praha 1,50.08625576487703,14.417821706269635,Entire home/apt,7392,2,9,2014-07-14,0.12,56,286
551893,Studio George,2691904,Lukas,,Praha 1,50.085958070416865,14.417063924204532,Entire home/apt,6367,2,2,2013-04-02,0.03,56,295
551962,Studio Frederick,2691904,Lukas,,Praha 1,50.08497973485341,14.418458946168021,Entire home/apt,6367,2,7,2018-07-26,0.32,56,290
552021,One Bedroom Apartment Victor,2691904,Lukas,,Praha 1,50.08469224819624,14.418275808663086,Entire home/apt,6367,2,5,2018-08-31,0.07,56,299
553291,Apartment  Heart of Old Town Prague,2029497,Ksenia & Igor,,Praha 1,50.09085112803081,14.426677545860253,Entire home/apt,1875,3,252,2018-09-03,3.34,3,353
561841,PRAGUE 3 ŽIŽKOV - PERFECT LOCATION,2729239,Marketa,,Praha 3,50.09346629186575,14.491348019742366,Private room,458,2,53,2018-08-30,0.70,1,298
564492,Sunny and spacious apartment,2775920,Ondrej And Carly,,Praha 10,50.07062329403325,14.458266043510502,Private room,872,2,25,2016-05-28,0.34,1,0
567807,12Family Apartment for 2-7 w/balcony,2325083,Daniel,,Praha 3,50.07865346317258,14.450814891948685,Entire home/apt,1243,3,71,2018-01-02,0.94,16,67
568383,Cozy flat Calm and near the Centre,2796474,Marta,,Praha 5,50.05972881223785,14.403875735303801,Entire home/apt,1003,2,39,2018-05-22,0.52,1,231
575018,comfortable apartment in Prague 8,2828417,Magdalena,,Praha 8,50.118275849217206,14.46960333745496,Entire home/apt,872,3,6,2018-04-02,0.11,1,0
585739,Green apartment near to center,2624366,Renata,,Praha 10,50.07077293335134,14.445999039345411,Entire home/apt,1395,2,8,2018-08-31,0.11,3,81
585792,Orange apartment near  city center,2624366,Renata,,Praha 10,50.071567557809324,14.446248679518005,Entire home/apt,1395,2,23,2018-07-01,0.31,3,81
591540,Next to Charles Bridge Studio 30,2919599,Veronika,,Praha 1,50.0866712888766,14.404110654428305,Entire home/apt,2006,1,286,2018-09-02,3.85,3,336
592535,Bright Studio+huge Terrace+private bathroom@Center,423259,Zsofia,,Praha 7,50.09994060968858,14.434659719098892,Private room,501,3,20,2018-09-07,0.27,7,37
595157,Nice sunny room. Cozy Big Bed.,2940773,Lubov,,Praha 6,50.098555607851104,14.396407155492659,Private room,741,2,108,2018-09-12,2.00,2,331
595288,City Center Chic No.: 1 - 2 Bedroom,2635161,Pavel,,Praha 1,50.089226819955336,14.418885619300854,Entire home/apt,3096,2,54,2018-09-02,0.72,15,288
595308,City Center Chic No.: 2 - 1 Bedroom,2635161,Pavel,,Praha 1,50.08764938034525,14.417705418649575,Entire home/apt,2442,2,15,2018-04-30,0.20,15,292
595310,Quiet leafy street near centre,2941533,Alexandra,,Praha 3,50.082307571395006,14.452641609687644,Entire home/apt,807,3,132,2018-09-01,1.80,2,188
595362,City Center Chic No.: 3 - 1 Bedroom,2635161,Pavel,,Praha 1,50.08742052141275,14.417567415152128,Entire home/apt,2224,2,24,2018-08-10,0.61,15,289
595401,City Center Chic No.: 4 - 1 Bedroom,2635161,Pavel,,Praha 1,50.087818844130226,14.417260649895535,Entire home/apt,2224,2,25,2018-09-10,0.69,15,285
595997,City Center Chic No.: 5 - 1 bedroom,2635161,Pavel,,Praha 1,50.08775865216593,14.418425989642495,Entire home/apt,2224,2,20,2018-05-12,0.32,15,361
596036,Cabaret - 4 bedroom apartment,2635161,Pavel,,Praha 1,50.086227165964395,14.42036571908311,Entire home/apt,5320,2,44,2018-06-04,0.89,15,321
599948,Grand Luxury Attic Olivova II -  Wenceslas Square,1660663,Rached,,Praha 1,50.08368587680184,14.429383949484109,Entire home/apt,8395,3,55,2018-09-02,0.76,11,327
